Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),"Birth rate, crude (per 1,000 people)",CO2 emissions (kg per PPP $ of GDP),Capital health expenditure (% of GDP),"Compulsory education, duration (years)",Control of Corruption: Estimate,"Current health expenditure per capita, PPP (current international $)","Death rate, crude (per 1,000 people)",Diabetes prevalence (% of population ages 20 to 79),Domestic general government health expenditure (% of GDP),"Domestic general government health expenditure per capita, PPP (current international $)",Domestic private health expenditure (% of current health expenditure),"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)","Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","Fertility rate, total (births per woman)","GDP, PPP (constant 2017 international $)",Gini index,"Government expenditure on education, total (% of GDP)","Infant and young child feeding practices, all 3 IYCF (% children ages 6-23 months)","Life expectancy at birth, female (years)","Life expectancy at birth, male (years)","Life expectancy at birth, total (years)","Literacy rate, adult total (% of people ages 15 and above)","Mortality rate, adult, female (per 1,000 female adults)","Mortality rate, adult, male (per 1,000 male adults)","Mortality rate, infant (per 1,000 live births)",Number of neonatal deaths,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",People using at least basic sanitation services (% of population),People using safely managed drinking water services (% of population),Political Stability and Absence of Violence/Terrorism: Estimate,"Population ages 80 and above, female","Population ages 80 and above, male",Population density (people per sq. km of land area),"Population, female","Population, female (% of total population)","Population, male","Population, male (% of total population)","Population, total",Poverty gap at $6.85 a day (2017 PPP) (%),Pregnant women receiving prenatal care (%),Prevalence of overweight (% of adults),"Prevalence of overweight, weight for height (% of children under 5)",Prevalence of undernourishment (% of population),Rural population (% of total population),"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)","Unemployment, total (% of total labor force) (modeled ILO estimate)",Urban population,Urban population (% of total population)
0.0,80.724,0.712694764809525,0.0,0.0,0.0,0.0,18.881999999999998,0.0,0.0,0.0,0.0,0.0,0.0,9.945,448623444059.661,0.0,0.0,0.0,210.75900000000001,195.52800000000002,202.93200000000002,0.0,458.52,672.45,128.10000000000002,43854.0,299.9999999999598,0.0,0.0,0.0,258792.0,182052.0,57.302472656249996,36779109.0,150.4316179091583,36568059.0,149.5683943612545,73347165.0,0.0,0.0,136.2,0.0,0.0,87.14699999999999,0.0,13.631999999999998,52040547.0,212.85299999999998
0.0,78.492,0.744853666715787,0.0,0.0,-1.196656644344331,0.0,18.651,0.0,0.0,0.0,0.0,0.0,0.0,9.609,461180293485.54,0.0,9.35639977455138,0.0,212.25599999999997,197.052,204.44100000000003,0.0,450.0,659.184,119.39999999999999,41040.0,0.0,0.0,0.0,-3.18505311012267,283497.0,198753.0,58.376493749999995,37467768.0,150.4288380629232,37254141.0,149.571149892417,74721912.0,0.0,212.10000000000002,138.0,29.700000000000003,0.0,85.869,0.0,14.307,53334258.0,214.13099999999997
0.0,76.365,0.685155209876022,0.0,0.0,0.0,0.0,18.432000000000002,0.0,0.0,0.0,0.0,0.0,0.0,9.297,491050131357.915,159.89999999999998,0.0,0.0,213.63299999999998,198.41400000000002,205.815,0.0,439.014,645.33,111.0,38289.0,0.0,0.0,0.0,0.0,305028.0,212718.0,59.4501234375,38157111.0,150.429845617173,37939050.0,149.5701662099682,76096158.0,95.4,0.0,139.8,0.0,0.0,84.60600000000001,0.0,13.919999999999998,54635520.0,215.394
0.0,74.367,0.656141641028016,0.0,36.0,-1.299490571022033,0.0,18.168,0.0,0.0,0.0,0.0,0.0,0.0,9.006,489127485675.67804,165.3,9.834539651870731,0.0,215.019,199.86900000000003,207.24599999999998,0.0,425.448,628.164,102.89999999999999,35679.0,0.0,0.0,0.0,-1.5625187158584601,324906.0,225729.0,60.5114671875,38838807.0,150.431741514696,38615874.0,149.5682701050027,77454678.0,95.4,0.0,141.60000000000002,0.0,0.0,83.352,0.0,14.924999999999999,55934670.0,216.64799999999997
0.0,96.808,0.916240917619264,0.0,48.0,0.0,0.0,23.616,0.0,0.0,0.0,0.0,0.0,0.0,11.668,661919339356.416,219.2,13.76535987854004,0.0,289.236,269.192,278.972,0.0,540.176,804.124,126.4,44440.0,0.0,0.0,0.0,0.0,462960.0,322296.0,82.038246875,52654544.0,200.5716312425772,52354412.0,199.4283687574228,105008956.0,128.8,0.0,190.8,0.0,0.0,109.476,0.0,19.68,76269056.0,290.524
0.0,94.876,0.859286249044364,1.45108904,48.0,-1.6161847114563,860.989231140628,23.128,0.0,9.36351396,456.523301357848,186.9638214,0.0,192.6000061035156,11.38,679753904714.324,196.4,12.91211986541748,0.0,291.72,272.12,281.696,0.0,519.12,769.264,117.2,41796.0,400.0,256.4162199404048,179.5936329093944,-3.950117826461792,501468.0,352904.0,83.295121875,53456292.0,200.55305609696,53161468.0,199.4469589099212,106617756.0,126.0,335.2,193.2,47.2,0.0,107.832,24.11752,19.592,77875740.0,292.168
0.0,91.632,0.774028288869108,0.8757372,48.0,0.0,940.612913073444,22.88,0.0,9.90345096,493.22761627004,188.0525818,0.0,193.199996948242,10.976,683954051924.688,205.2,12.14848041534424,0.0,293.692,275.032,284.164,0.0,501.904,734.936,108.4,38260.0,0.0,259.5364622808012,181.1881369854496,0.0,550560.0,394452.0,84.421590625,54169252.0,200.5161372188964,53890380.0,199.4838479744648,108059636.0,132.4,0.0,195.6,0.0,86.0,106.208,0.0,20.108,79367640.0,293.792
0.0,89.924,0.75524826615236,0.61874824,48.0,-1.225618958473204,1046.08697446252,22.828,0.0,10.09085368,534.311731148696,193.35623168,0.0,200.5200042724608,10.772,721253684070.308,214.4,11.28227996826172,0.0,295.664,277.984,286.644,0.0,485.592,700.908,100.4,35424.0,0.0,262.6134206387552,182.7676221213908,-3.879639387130736,608684.0,445316.0,85.420321875,54794984.0,200.4608753998564,54543028.0,199.5391246001436,109338012.0,120.8,0.0,198.0,0.0,91.6,104.6,0.0,19.36,80746120.0,295.4
0.0,88.836,0.696317851450616,0.57087844,48.0,-0.619418144226076,1032.176910653376,22.988,0.0,9.34283256,525.59086341112,186.99546812,0.0,196.5599975585936,10.644,751294066885.856,212.4,11.75119972229004,0.0,297.444,280.64,288.868,0.0,472.292,672.092,93.6,33304.0,0.0,265.649358599898,184.3338491281168,-4.64840650558472,671436.0,501228.0,86.322940625,55354936.0,200.3918932181304,55138432.0,199.6081212623772,110493364.0,114.8,0.0,200.4,0.0,92.4,103.004,0.0,16.6,82040216.0,296.996
0.0,89.112,0.74312925645824,0.63602376,48.0,-1.719947695732116,1057.240986483004,23.352,0.0,9.2144432,549.803919206288,183.9811096,0.0,205.6000061035156,10.692,788544753397.56,199.6,11.83148002624512,0.0,298.948,282.756,290.672,350.6794128417968,462.132,650.568,87.6,32008.0,0.0,268.6431633077944,185.8852702548952,-4.1095986366272,735552.0,559304.0,87.168471875,55875340.0,200.3137530624516,55700308.0,199.6862612775956,111575644.0,116.8,364.4,202.8,0.0,86.8,101.424,0.0,18.84,83284524.0,298.576
0.0,67.002,0.5093352038201551,0.58561527,36.0,-1.102113157510758,893.861023035942,17.94,0.0,7.697404859999999,491.533068876915,128.72027205,0.0,154.8900032043456,8.058,628578950129.2319,151.5,8.51709008216859,0.0,225.04500000000002,213.159,218.95800000000003,263.7260055541992,341.118,478.99199999999996,61.5,23094.0,300.0,203.695387220901,140.5652669536959,-2.927146375179291,600261.0,464577.0,65.97015703125001,42269043.0,150.1710379199514,42172758.0,149.8289620800486,84441801.0,93.0,0.0,153.89999999999998,27.299999999999997,56.400000000000006,74.898,18.53268,14.61,63360060.0,225.10200000000003
0.0,66.822,0.45291477511906797,0.46603155,36.0,-0.664686441421509,938.2892401849409,18.531,0.0,6.648342840000001,471.555919132848,143.83470153,0.0,158.3100013732911,8.058,675904024696.671,150.89999999999998,7.95843029022216,0.0,225.627,213.72899999999998,219.516,266.0980224609375,337.44,476.98199999999997,57.900000000000006,22098.0,0.0,205.8789716084403,141.70691116045322,-2.524661421775818,648399.0,510792.0,66.51815156250001,42600954.0,150.1033681666356,42542283.0,149.8966424037876,85143234.0,82.5,273.0,155.7,0.0,47.099999999999994,73.737,0.0,12.51,64215879.0,226.26300000000003
0.0,66.078,0.445440986737044,0.9863529600000001,36.0,-0.8176684677600871,1055.840117062779,19.248,0.0,6.46278477,513.893671867893,150.99290084999998,0.0,165.24000549316412,7.997999999999999,733480150467.255,150.0,7.88820004463196,0.0,225.88800000000003,213.81600000000003,219.66899999999998,268.7724380493165,337.038,481.15199999999993,54.599999999999994,20979.0,0.0,208.0311993519042,142.83649913472058,-2.324657678604126,694521.0,556728.0,67.03215703125,42911058.0,150.0366341196711,42890103.0,149.9633658803289,85801161.0,71.69999999999999,0.0,157.2,30.0,41.099999999999994,72.591,0.0,12.24,65039853.0,227.409
0.0,64.965,0.45362742989412597,1.2924621,36.0,-0.620623022317887,1200.9979496393162,19.815,0.0,6.514286759999999,577.5822183075929,153.51879501,0.0,166.8900032043456,7.884,800421717377.331,142.5,8.6032497882843,0.0,226.527,214.149,220.13099999999997,0.0,331.335,481.95300000000003,51.599999999999994,19818.0,0.0,210.01075582190794,143.7990198174456,-2.677985072135925,740751.0,598341.0,67.51449609375,43254477.0,150.1569090110337,43164078.0,149.8430909889663,86418555.0,63.300000000000004,283.5,159.0,0.0,34.8,71.844,0.0,12.09,65723040.0,228.156
0.0,64.251,0.47936209044557704,1.83298767,36.0,-0.997619658708573,1333.235432372292,20.403,0.0,7.516104690000001,671.452591531308,143.29408263,0.0,168.180004119873,7.821000000000001,809192927930.0701,141.0,9.41982007026672,231.89999999999998,227.019,214.194,220.39799999999997,0.0,327.708,487.95000000000005,48.900000000000006,18855.0,0.0,211.90847715515642,144.6854496414966,-3.5401439666748002,785121.0,633939.0,67.9906078125,43644717.0,150.4506412868745,43383261.0,149.5493587131255,87027978.0,58.5,282.9,160.8,30.900000000000002,29.099999999999998,71.277,0.0,11.879999999999999,66351000.0,228.723
0.0,63.19799999999999,0.477889758861351,1.51346379,36.0,-0.7616622447967529,1379.96806606443,20.685,0.0,7.34753037,716.199812311713,140.82143784,0.0,168.50999450683588,7.718999999999999,876618597750.5911,136.5,8.60190010070802,242.10000000000002,227.79000000000002,214.86900000000003,221.13299999999998,0.0,320.76300000000003,483.216,46.5,17907.0,300.0,213.792745578465,145.5689773879629,-2.999746263027192,822264.0,664095.0,68.50680937499999,44052270.0,150.71130702837542,43636449.0,149.288703235203,87688716.0,51.0,284.1,162.60000000000002,24.0,26.099999999999998,70.71000000000001,22.619819999999997,10.8,67020486.0,229.29000000000002
81.84,83.0,0.6318067989566,1.66267084,48.0,-0.975870907306672,1877.596692274348,27.456,24.0,9.26051332,957.015851797144,192.0813446,0.0,223.6799926757812,10.168,1242778590744.768,178.8,10.6540002822876,320.0,305.192,288.344,296.532,0.0,414.676,622.644,59.2,22816.0,400.0,287.5487373548072,195.2629513343244,-3.042998790740968,1136492.0,917416.0,92.117878125,59319896.0,201.2363710206768,58590988.0,198.7636289793232,117910884.0,63.2,381.6,218.8,35.2,30.8,93.532,0.0,13.92,90339780.0,306.468
0.0,80.9,0.605824770706404,1.66671132,56.0,-1.616278529167176,2027.326966745868,27.164,0.0,9.95453548,1064.17454285362,187.45358276,0.0,230.6799926757812,9.948,1319081774916.688,177.6,11.69104003906248,212.4,306.732,290.052,298.176,375.3669128417968,401.052,605.26,56.8,21664.0,400.0,290.0228470023832,196.4301136181684,-3.629458904266356,1169412.0,941892.0,92.967465625,59936616.0,201.470400145696,59061740.0,198.529599854304,118998356.0,58.0,384.0,221.2,28.8,26.8,92.784,0.0,12.96,91395496.0,307.216
0.0,78.84,0.591710684036712,1.80463324,56.0,-1.8425532579422,2142.024023552196,26.724,0.0,10.6342516,1196.223561989788,174.70179748,0.0,229.2799987792968,9.728,1396281276009.68,175.6,13.18916034698488,322.8,308.332,291.792,299.868,0.0,386.944,587.912,54.8,20636.0,399.9990633401044,292.4767741774644,197.59029311147,-3.22295904159546,1196576.0,960028.0,93.871278125,60575756.0,201.658314748764,59579480.0,198.341685251236,120155236.0,55.6,383.6,223.2,34.0,22.8,92.044,0.0,14.28,92506316.0,307.956
57.96,38.496,0.307019021366738,0.81695056,28.0,-1.19917869567871,1144.618733592952,13.224,0.0,5.93001986,681.59286000395,80.34690856,0.0,115.1999969482422,4.77,714771446678.642,86.2,7.39198017120362,0.0,154.864,146.642,150.666,187.4158935546876,187.006,287.262,26.4,9890.0,199.9990533553386,147.4560555373232,99.3725703165704,-1.101313829421998,605396.0,484492.0,47.4280484375,30624498.0,100.8913073622606,30083404.0,99.1086926377394,60707902.0,26.4,193.8,112.8,17.6,10.8,45.654,0.0,6.42,46850110.0,154.346
0.0,37.616,0.309420556800376,0.89099014,28.0,-1.206774830818176,1152.8299544094,12.876,0.0,6.06531476,701.835576572654,77.76971436,0.0,117.2600021362304,4.676,738017563686.316,86.8,7.9386601448059,0.0,155.486,147.154,151.242,188.3246765136718,181.536,284.026,25.6,9524.0,199.9467777788446,148.6651017639992,99.948103640305,-0.797820150852204,604106.0,482130.0,47.9872859375,30992396.0,100.9134353067412,30431330.0,99.0865646932588,61423726.0,25.6,194.0,113.8,16.4,11.8,45.286,15.09458,6.54,47515552.0,154.714
0.0,37.0,0.306090439556688,0.71773482,28.0,-0.85909479856491,1205.91394456228,12.636,0.0,6.15390492,743.557822698718,76.26425934,0.0,117.6600036621094,4.612,767193750153.046,87.2,7.62633991241456,0.0,155.906,147.394,151.578,188.3473358154296,177.414,284.28,25.0,9276.0,199.9374041467814,149.8644120990872,100.5202245039374,-0.415869683027268,595340.0,473398.0,48.6449671875,31409376.0,100.8884430137124,30856182.0,99.1115569862876,62265558.0,25.2,195.2,115.0,15.4,13.8,44.922,0.0,7.48,48280092.0,155.078
85.2,36.538,0.276023146174136,0.66193062,28.0,-1.123849034309388,1241.66672511966,12.346,0.0,6.11280346,771.937934605368,75.17153168,0.0,118.3399963378906,4.562,786518098243.252,86.6,7.86261987686158,0.0,156.2,147.458,151.758,188.2992248535156,174.484,285.444,24.4,9098.0,199.9258525711722,151.0546745023998,101.0897067302472,-0.527020394802094,590464.0,468746.0,49.383571875,31878844.0,100.8649068076346,31332130.0,99.1350995203808,63210972.0,25.2,195.0,0.0,16.0,15.2,44.56,0.0,7.38,49127568.0,155.44
0.0,36.184,0.260760056074892,0.6631025,28.0,-1.195409297943116,1367.277005059332,12.206,0.0,6.38628674,840.846604404186,76.6065445,0.0,119.9199981689454,4.52,817737764925.948,84.8,7.42784023284912,0.0,156.586,147.6,152.018,188.8165435791016,171.964,283.416,23.8,8956.0,0.0,152.2397791018388,101.6618811891636,-0.553903937339782,595718.0,471660.0,50.3186625,32484006.0,100.8696512452016,31923884.0,99.130354965218,64407888.0,22.6,196.2,0.0,17.2,15.2,44.186,0.0,6.98,50178254.0,155.814
0.0,36.084,0.26148474002629,0.68263912,28.0,-1.018413543701172,1397.60705933528,12.012,0.0,6.55501222,878.97018881178,73.82617188,0.0,121.379997253418,4.484,836060257071.95,83.2,7.644859790802,0.0,156.994,147.808,152.312,0.0,170.424,276.638,23.2,8916.0,0.0,153.4188775742418,102.23589588677,-0.3273186981678,605852.0,475356.0,51.2888453125,33113358.0,100.8788978573284,32536364.0,99.1211021426716,65649722.0,21.0,196.4,0.0,16.2,16.2,43.802,14.90126,6.76,51271776.0,156.198
0.0,53.498999999999995,0.355146619491591,1.2199754999999999,42.0,-1.5725226402282722,2259.912967093326,21.981,0.0,12.84434367,1534.811616799941,95.60460663,0.0,183.7799949645996,6.648000000000001,1117775265602.601,131.39999999999998,12.74412059783937,0.0,230.448,212.42400000000004,220.995,283.493797302246,310.248,552.9209999999999,33.900000000000006,13077.0,0.0,231.888308626587,154.2186285924462,-1.07321673631668,925734.0,716730.0,78.05802187500001,50415969.0,151.3776861178626,49498296.0,148.6223048744148,99914268.0,51.900000000000006,294.29999999999995,0.0,31.799999999999997,24.900000000000002,65.109,0.0,21.54,78229875.0,234.891
172.5,52.866,0.0,0.0,42.0,-1.959677875041963,0.0,23.964000000000002,14.399999999999999,0.0,0.0,0.0,0.0,182.3100013732911,6.5760000000000005,1267753100450.079,120.60000000000001,11.92050004005432,0.0,224.238,210.363,217.13099999999997,0.0,410.70599999999996,627.594,33.0,12705.0,0.0,233.6384628576579,155.08593777683518,-1.065856397151948,938991.0,717996.0,79.02063515625,51061083.0,151.4470404402774,50085330.0,148.5529595597226,101146413.0,34.8,0.0,0.0,29.099999999999998,0.0,64.5,0.0,15.299999999999999,79399935.0,235.5
0.0,0.0,0.0,0.0,42.0,-2.4227322936058053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1301777963776.5479,0.0,11.68229985237123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.3783697303739,155.95563513607772,-1.339015156030656,949719.0,718848.0,0.0,51577509.0,151.4776302139104,50571258.0,148.5223785967689,102148764.0,0.0,0.0,0.0,0.0,0.0,63.876000000000005,0.0,10.983,80399250.0,236.124
0.0,91.734,1.971645606639948,0.0,0.0,0.0,0.0,22.701,0.0,0.0,0.0,0.0,0.0,0.0,9.801,16882237326.64488,0.0,0.0,0.0,201.837,184.13400000000001,192.69,0.0,638.742,951.909,116.39999999999999,783.0,300.0,0.0,0.0,0.0,4527.0,2481.0,7.93761538461537,621318.0,150.5291261665488,616950.0,149.4708738334512,1238268.0,0.0,0.0,131.10000000000002,0.0,0.0,102.88199999999999,0.0,0.0,813615.0,197.118
0.0,90.465,2.158517796215409,0.0,0.0,0.0,0.0,22.296,0.0,0.0,0.0,0.0,0.0,0.0,9.693,17338057588.310402,0.0,0.0,0.0,202.512,184.76100000000002,193.359,0.0,632.379,946.2059999999999,112.5,762.0,0.0,0.0,0.0,0.0,4413.0,2436.0,7.99963461538461,626289.0,150.5571167913918,621654.0,149.4428832086082,1247943.0,0.0,0.0,132.89999999999998,0.0,0.0,102.66,0.0,51.285,820896.0,197.34
0.0,88.623,2.109505587941925,0.0,0.0,0.0,0.0,21.942,0.0,0.0,0.0,0.0,0.0,0.0,9.584999999999999,17407409820.14364,0.0,0.0,0.0,203.355,185.124,193.95000000000002,0.0,623.577,945.9270000000001,109.19999999999999,738.0,0.0,0.0,0.0,0.0,4305.0,2400.0,8.067711538461541,631737.0,150.5853103897062,626823.0,149.4139745090235,1258563.0,0.0,0.0,134.39999999999998,0.0,0.0,102.438,0.0,51.84,828813.0,197.562
0.0,86.802,2.216482260466449,0.0,0.0,0.0,0.0,21.435,0.0,0.0,0.0,0.0,0.0,0.0,9.468,16241113684.28067,0.0,0.0,0.0,204.22799999999998,186.156,194.94,0.0,614.325,932.0129999999999,105.60000000000001,714.0,0.0,0.0,0.0,0.0,4209.0,2364.0,8.12259615384615,636147.0,150.6118970109501,630978.0,149.3881029890499,1267125.0,0.0,0.0,136.2,0.0,0.0,102.21600000000001,0.0,46.92,835389.0,197.784
0.0,84.66,2.107930418361831,0.0,0.0,0.0,0.0,21.012,0.0,0.0,0.0,0.0,0.0,0.0,9.345,16793311370.46531,0.0,0.0,0.0,204.918,187.137,195.81600000000003,0.0,608.016,919.1789999999999,102.0,687.0,0.0,0.0,0.0,0.0,4140.0,2337.0,8.20284615384615,642525.0,150.63369187055162,637119.0,149.36630812944838,1279644.0,0.0,0.0,138.0,0.0,0.0,101.994,0.0,38.099999999999994,844590.0,198.00599999999997
0.0,82.44300000000001,2.0828741862325773,0.0,0.0,0.0,0.0,20.924999999999997,0.0,0.0,0.0,0.0,0.0,0.0,9.216000000000001,16793311370.46531,0.0,0.0,0.0,205.20600000000002,187.236,196.01100000000002,0.0,607.341,924.0,98.39999999999999,669.0,300.0,0.0,0.0,0.0,4158.0,2343.0,8.355576923076931,653823.0,150.4805634191811,649644.0,149.5187461161363,1303470.0,0.0,0.0,139.8,0.0,0.0,101.77199999999999,0.0,25.17,861282.0,198.22799999999998
0.0,53.338,1.364305195784098,0.0,0.0,0.371294289827346,0.0,13.884,0.0,0.0,0.0,0.0,0.0,0.0,6.06,11307496459.68068,0.0,0.0,0.0,137.684,125.338,131.336,0.0,394.62,610.646,63.4,432.0,0.0,0.0,0.0,0.880418419837952,2852.0,1590.0,5.69017948717948,444354.0,100.1171609205244,443316.0,99.8832896984008,887668.0,0.0,182.0,94.4,0.0,0.0,67.7,0.0,21.76,587192.0,132.3
0.0,51.816,1.282050994046286,0.0,0.0,0.0,0.0,14.154,0.0,0.0,0.0,0.0,0.0,0.0,5.98,11952023495.92112,0.0,0.0,0.0,137.464,125.652,131.394,0.0,400.16,609.056,61.2,418.0,0.0,0.0,0.0,0.0,2972.0,1638.0,5.80624358974358,452576.0,99.9313294486262,453196.0,100.0682289401108,905774.0,0.0,0.0,95.8,0.0,0.0,67.554,0.0,21.12,599830.0,132.446
0.0,50.398,1.239254066191468,0.0,12.0,0.509027659893036,0.0,14.612,0.0,0.0,0.0,0.0,0.0,0.0,5.91,12226920233.66166,0.0,0.0,0.0,137.578,125.246,131.188,0.0,400.886,621.582,59.0,406.0,0.0,0.0,0.0,1.198538184165954,3142.0,1722.0,5.91985897435898,460630.0,99.7576605471804,462868.0,100.2423394528196,923498.0,0.0,182.0,97.0,0.0,0.0,67.406,0.0,21.26,612252.0,132.594
0.0,49.244,1.25000688651735,0.0,12.0,0.0,0.0,15.188,0.0,0.0,0.0,0.0,0.0,0.0,5.846,12055743292.91676,115.8,0.0,0.0,137.274,125.002,130.886,0.0,407.772,631.03,57.0,398.0,0.0,0.0,0.0,0.0,3374.0,1862.0,6.03151282051282,468548.0,99.594012642999,472368.0,100.405987357001,940916.0,52.6,0.0,98.2,0.0,0.0,67.258,0.0,27.2,624496.0,132.742
0.0,48.396,0.82445298079526,0.0,12.0,0.909522712230682,972.14896031565,15.602,0.0,5.68136358,470.380300373266,74.41719818,0.0,0.0,5.79,12308913765.53732,0.0,0.0,0.0,137.514,125.096,131.016,0.0,406.632,633.356,55.0,394.0,200.0,156.0522506030284,103.1607923250336,0.424902468919754,3662.0,2068.0,6.141,476306.0,99.4379934780522,481690.0,100.562006521948,957996.0,0.0,181.2,99.4,5.8,0.0,67.112,9.47786,25.482,636530.0,132.888
0.0,47.724,0.794769026536612,0.0,12.0,0.0,646.660215035836,16.168,0.0,3.71842432,314.341752262862,102.43862152,0.0,0.0,5.736,12825888195.49016,0.0,0.0,0.0,137.374,125.164,130.964,0.0,411.354,635.902,53.4,396.0,0.0,156.699616291337,103.6315054376498,0.0,3996.0,2350.0,6.24864102564102,483914.0,99.285998596618,490872.0,100.713591057748,974788.0,0.0,0.0,100.6,0.0,23.6,66.966,0.0,23.826,648400.0,133.034
0.0,70.47,0.837820463859615,0.0,18.0,0.78484207391739,1410.209668928313,25.053000000000004,0.0,7.376137739999999,650.535668548128,143.87607192000002,0.0,0.0,8.52,19777519729.9065,0.0,0.0,0.0,206.493,187.767,196.59300000000002,0.0,614.709,959.2739999999999,77.4,600.0,0.0,236.01743396425502,156.15220049543882,1.4780500531196579,6579.0,4065.0,9.53203846153845,737121.0,148.7132464199682,749877.0,151.2867535800318,1486998.0,0.0,270.0,152.7,0.0,34.5,100.227,0.0,33.429,990207.0,199.77299999999997
0.0,69.24,0.854868219941418,0.0,18.0,0.9180625677108749,1389.155428346679,25.92,0.0,6.41316606,607.436971995264,149.91981126,0.0,0.0,8.433,21023503360.78002,0.0,0.0,0.0,206.82,187.947,196.788,0.0,614.304,961.4460000000001,75.30000000000001,600.0,0.0,236.9807084715537,156.8541456596394,1.449907511472702,7287.0,4728.0,9.68807692307691,748212.0,148.5195918853467,763128.0,151.4804081146533,1511340.0,0.0,0.0,154.5,0.0,32.7,100.008,0.0,30.909000000000002,1007520.0,199.99200000000002
0.0,68.02799999999999,0.866168714465223,0.0,18.0,0.788278430700303,1693.945363275678,25.482,0.0,7.29095721,753.8862467694989,145.31959533,0.0,151.82102966308588,8.343,22810501185.29652,0.0,0.0,0.0,209.49599999999998,190.284,199.248,268.7941818237306,580.428,920.1390000000001,72.9,600.0,0.0,237.9400890565035,157.55402450581892,0.90679031610489,7821.0,5169.0,9.81869230769232,758250.0,148.5099065361987,773466.0,151.4900934638013,1531716.0,0.0,270.0,156.3,0.0,30.900000000000002,99.78899999999999,0.0,28.47,1022220.0,200.21099999999998
0.0,44.542,0.648976192507296,0.0,12.0,0.432680755853652,1144.77300694733,16.418,0.0,4.7252593,515.769075736068,101.17197418,0.0,0.0,5.498,15891315857.82342,0.0,0.0,0.0,140.85,127.962,134.004,0.0,373.618,595.914,47.2,392.0,200.0,159.890874678379,105.425316011414,0.466089010238648,5418.0,3548.0,6.61820512820512,511620.0,99.1089070551316,520820.0,100.8910929448684,1032440.0,0.0,0.0,105.4,0.0,19.4,66.636,9.93674,18.748,688452.0,133.364
0.0,43.766,0.539353905695192,0.0,12.0,-0.207150936126708,1360.873557114156,15.908,0.0,5.4344697,631.458479059388,90.74810028,0.0,0.0,5.434,16811986168.21812,0.0,0.0,0.0,142.022,129.018,135.142,0.0,360.838,579.794,46.0,384.0,0.0,161.157223917262,105.8086386028444,-0.0278300028294324,5606.0,3654.0,6.69260256410256,517874.0,99.205207433389,526172.0,100.794792566611,1044046.0,0.0,179.8,106.6,8.0,17.6,66.77,0.0,18.38,695492.0,133.23
0.0,42.952,0.461074957596282,0.0,12.0,-0.0242877136915922,1294.93588127771,15.38,0.0,5.16840554,640.885923181024,96.91051484,0.0,0.0,5.374,17671328786.40102,0.0,0.0,0.0,143.282,130.23,136.408,0.0,347.992,562.268,44.8,372.0,0.0,162.431649413085,106.1926511444684,-0.0346455425024032,5776.0,3774.0,6.76853846153846,524226.0,99.2953824822994,531666.0,100.7046175177006,1055892.0,0.0,0.0,107.8,0.0,17.6,66.906,0.0,18.062,702664.0,133.094
0.0,42.152,0.448007398821796,0.0,12.0,-0.0545321516692638,1235.891298995982,14.904,0.0,4.19563294,546.171301031478,105.17108918,0.0,0.0,5.318,18403523827.04692,0.0,0.0,0.0,144.542,131.37,137.632,189.2418823242188,334.802,545.654,43.6,360.0,0.0,163.7146979831224,106.577945355745,0.1992761641740798,6002.0,3916.0,6.84535897435898,530630.0,99.3804524120778,537246.0,100.6195475879222,1067876.0,0.0,0.0,109.0,0.0,16.6,67.042,0.0,17.75,709914.0,132.958
0.0,41.408,0.429542089238138,0.0,12.0,-0.520547568798066,1330.287325466942,14.394,0.0,4.57555246,611.357300182886,101.60632324,0.0,0.0,5.266,18958150637.39662,0.0,0.0,0.0,146.026,132.61,139.01,0.0,319.482,527.682,42.6,346.0,0.0,165.0068330965286,106.9650722859208,0.294534802436828,6314.0,4112.0,6.92291025641026,537074.0,99.4605425686174,542900.0,100.5394574313826,1079974.0,0.0,0.0,110.0,0.0,15.4,67.176,0.0,17.44,717232.0,132.824
0.0,40.722,0.486736688084216,0.0,12.0,-0.665404200553894,1320.777817571508,14.218,0.0,3.9813528,559.668180010028,102.4332962,0.0,0.0,5.22,19938064295.94536,0.0,0.0,0.0,147.174,133.078,139.788,189.3515014648438,308.326,522.9,41.4,334.0,200.0,166.3072063901726,107.3529120749482,0.1649509221315384,6714.0,4352.0,7.00102564102564,543576.0,99.5414591268678,548586.0,100.458907119836,1092160.0,0.0,181.8,111.2,8.0,14.6,67.312,11.40092,14.3,724582.0,132.688
