País,Año,"Birth rate, crude (per 1,000 people)",CO2 emissions (kg per PPP $ of GDP),Capital health expenditure (% of GDP),"Compulsory education, duration (years)",Control of Corruption: Estimate,"Current health expenditure per capita, PPP (current international $)","Death rate, crude (per 1,000 people)",Diabetes prevalence (% of population ages 20 to 79),Domestic general government health expenditure (% of GDP),"Domestic general government health expenditure per capita, PPP (current international $)",Domestic private health expenditure (% of current health expenditure),"Fertility rate, total (births per woman)","GDP, PPP (constant 2017 international $)",Gini index,"Government expenditure on education, total (% of GDP)","Life expectancy at birth, female (years)","Life expectancy at birth, male (years)","Life expectancy at birth, total (years)","Mortality rate, adult, female (per 1,000 female adults)","Mortality rate, adult, male (per 1,000 male adults)","Mortality rate, infant (per 1,000 live births)",Number of neonatal deaths,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",People using at least basic sanitation services (% of population),People using safely managed drinking water services (% of population),Political Stability and Absence of Violence/Terrorism: Estimate,"Population ages 80 and above, female","Population ages 80 and above, male",Population density (people per sq. km of land area),"Population, female","Population, female (% of total population)","Population, male","Population, male (% of total population)","Population, total",Poverty gap at $6.85 a day (2017 PPP) (%),Pregnant women receiving prenatal care (%),Prevalence of overweight (% of adults),"Prevalence of overweight, weight for height (% of children under 5)",Prevalence of undernourishment (% of population),Rural population (% of total population),"Unemployment, total (% of total labor force) (modeled ILO estimate)",Urban population,Urban population (% of total population),"Proportion of adults who are obese, 20 years old and over ,by sex",Gasto público social según la clasificación por funciones del gobierno,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex"
Guatemala,2005,60.876,0.321965206577892,0.4321466,32,-1.36840784549713,707.124065111402,11.332,0.0,3.76227856,216.353575007356,134.13536072,7.948,174897307102.845,0.0,0.0,145.402,131.474,138.336,308.608,559.652,68.8,14924,200.0,126.985492326887,98.454440803565,-1.67123639583587,100422,75954,241.662784621128,13043324,100.733932575303,12853262,99.2660826537252,25896584,0.0,0.0,96.6,0.0,37.8,106.174,6.106,12148864,93.826,17.5,15749.72998,23.9
Guatemala,2005,60.876,0.321965206577892,0.4321466,32,-1.36840784549713,707.124065111402,11.332,0.0,3.76227856,216.353575007356,134.13536072,7.948,174897307102.845,0.0,0.0,145.402,131.474,138.336,308.608,559.652,68.8,14924,200.0,126.985492326887,98.454440803565,-1.67123639583587,100422,75954,241.662784621128,13043324,100.733932575303,12853262,99.2660826537252,25896584,0.0,0.0,96.6,0.0,37.8,106.174,6.106,12148864,93.826,17.5,15749.72998,13.4
Guatemala,2005,60.876,0.321965206577892,0.4321466,32,-1.36840784549713,707.124065111402,11.332,0.0,3.76227856,216.353575007356,134.13536072,7.948,174897307102.845,0.0,0.0,145.402,131.474,138.336,308.608,559.652,68.8,14924,200.0,126.985492326887,98.454440803565,-1.67123639583587,100422,75954,241.662784621128,13043324,100.733932575303,12853262,99.2660826537252,25896584,0.0,0.0,96.6,0.0,37.8,106.174,6.106,12148864,93.826,8.7,15749.72998,2.8
Guatemala,2005,60.876,0.321965206577892,0.4321466,32,-1.36840784549713,707.124065111402,11.332,0.0,3.76227856,216.353575007356,134.13536072,7.948,174897307102.845,0.0,0.0,145.402,131.474,138.336,308.608,559.652,68.8,14924,200.0,126.985492326887,98.454440803565,-1.67123639583587,100422,75954,241.662784621128,13043324,100.733932575303,12853262,99.2660826537252,25896584,0.0,0.0,96.6,0.0,37.8,106.174,6.106,12148864,93.826,8.7,15749.72998,23.9
Guatemala,2005,60.876,0.321965206577892,0.4321466,32,-1.36840784549713,707.124065111402,11.332,0.0,3.76227856,216.353575007356,134.13536072,7.948,174897307102.845,0.0,0.0,145.402,131.474,138.336,308.608,559.652,68.8,14924,200.0,126.985492326887,98.454440803565,-1.67123639583587,100422,75954,241.662784621128,13043324,100.733932575303,12853262,99.2660826537252,25896584,0.0,0.0,96.6,0.0,37.8,106.174,6.106,12148864,93.826,8.7,15749.72998,13.4
Guatemala,2006,59.316,0.296270761088752,0.52320052,32,-1.67580544948577,777.938443740108,10.938,0.0,4.13314486,252.633804789974,128.48368836,7.69,184256757724.872,109.2,6.0657000541687,146.846,132.614,139.624,293.402,547.05,66.4,14478,0.0,127.77508530306,99.4253858237026,-1.47047758102417,109402,82616,246.6093691676,13313976,100.761697789345,13112684,99.2383022106548,26426660,45.6,0.0,98.0,0.0,35.6,105.58,6.164,12476026,94.42,13.8,17849.30492,0.0
Guatemala,2006,59.316,0.296270761088752,0.52320052,32,-1.67580544948577,777.938443740108,10.938,0.0,4.13314486,252.633804789974,128.48368836,7.69,184256757724.872,109.2,6.0657000541687,146.846,132.614,139.624,293.402,547.05,66.4,14478,0.0,127.77508530306,99.4253858237026,-1.47047758102417,109402,82616,246.6093691676,13313976,100.761697789345,13112684,99.2383022106548,26426660,45.6,0.0,98.0,0.0,35.6,105.58,6.164,12476026,94.42,18.0,17849.30492,0.0
Guatemala,2006,59.316,0.296270761088752,0.52320052,32,-1.67580544948577,777.938443740108,10.938,0.0,4.13314486,252.633804789974,128.48368836,7.69,184256757724.872,109.2,6.0657000541687,146.846,132.614,139.624,293.402,547.05,66.4,14478,0.0,127.77508530306,99.4253858237026,-1.47047758102417,109402,82616,246.6093691676,13313976,100.761697789345,13112684,99.2383022106548,26426660,45.6,0.0,98.0,0.0,35.6,105.58,6.164,12476026,94.42,9.1,17849.30492,0.0
Guatemala,2007,87.585,0.438352027080123,0.7591356,48,-2.30800187587737,1203.80148270849,16.2569999999999,0.0,5.93650353,384.720281802102,195.15774537,11.148,293901649045.631,0.0,9.26426982879639,221.046,199.854,210.3,428.276999999999,802.319999999999,96.0,21264,0.0,192.818140140188,150.602025473724,-2.26027482748031,178164,133875,377.296108622619,20375019,151.183453769496,20056032,148.816546230504,40431051,0.0,0.0,149.1,0.0,54.6,157.476,9.42,19207983,142.524,14.2,18877.80429,0.0
Guatemala,2007,87.585,0.438352027080123,0.7591356,48,-2.30800187587737,1203.80148270849,16.2569999999999,0.0,5.93650353,384.720281802102,195.15774537,11.148,293901649045.631,0.0,9.26426982879639,221.046,199.854,210.3,428.276999999999,802.319999999999,96.0,21264,0.0,192.818140140188,150.602025473724,-2.26027482748031,178164,133875,377.296108622619,20375019,151.183453769496,20056032,148.816546230504,40431051,0.0,0.0,149.1,0.0,54.6,157.476,9.42,19207983,142.524,18.5,18877.80429,0.0
Guatemala,2007,87.585,0.438352027080123,0.7591356,48,-2.30800187587737,1203.80148270849,16.2569999999999,0.0,5.93650353,384.720281802102,195.15774537,11.148,293901649045.631,0.0,9.26426982879639,221.046,199.854,210.3,428.276999999999,802.319999999999,96.0,21264,0.0,192.818140140188,150.602025473724,-2.26027482748031,178164,133875,377.296108622619,20375019,151.183453769496,20056032,148.816546230504,40431051,0.0,0.0,149.1,0.0,54.6,157.476,9.42,19207983,142.524,9.4,18877.80429,0.0
Guatemala,2008,113.72,0.502983125259548,0.87360716,64,-2.66654872894287,1629.25228973892,21.508,0.0,8.2167654,550.342214112868,256.02914428,14.284,404775160525.576,0.0,12.9474401473999,295.596,267.628,281.424,555.584,1043.332,123.2,27516,0.0,258.593360528201,202.764733898146,-2.855886220932,256372,191324,512.851773049644,27702520,201.629777878974,27254676,198.370222121026,54957196,0.0,0.0,201.6,0.0,71.6,208.772,13.256,26273388,191.228,14.7,20641.04693,0.0
Guatemala,2008,113.72,0.502983125259548,0.87360716,64,-2.66654872894287,1629.25228973892,21.508,0.0,8.2167654,550.342214112868,256.02914428,14.284,404775160525.576,0.0,12.9474401473999,295.596,267.628,281.424,555.584,1043.332,123.2,27516,0.0,258.593360528201,202.764733898146,-2.855886220932,256372,191324,512.851773049644,27702520,201.629777878974,27254676,198.370222121026,54957196,0.0,0.0,201.6,0.0,71.6,208.772,13.256,26273388,191.228,19.1,20641.04693,0.0
Guatemala,2008,113.72,0.502983125259548,0.87360716,64,-2.66654872894287,1629.25228973892,21.508,0.0,8.2167654,550.342214112868,256.02914428,14.284,404775160525.576,0.0,12.9474401473999,295.596,267.628,281.424,555.584,1043.332,123.2,27516,0.0,258.593360528201,202.764733898146,-2.855886220932,256372,191324,512.851773049644,27702520,201.629777878974,27254676,198.370222121026,54957196,0.0,0.0,201.6,0.0,71.6,208.772,13.256,26273388,191.228,9.8,20641.04693,0.0
Guatemala,2009,111.736,0.52441749285754,1.03119432,64,-2.13392853736877,1649.54525163328,21.316,0.0,9.03896332,587.997688182272,242.5379486,13.86,406705525602.096,0.0,0.0,296.508,268.98,282.564,540.908,1014.72,118.8,26784,0.0,260.05453875182,204.734703894308,-3.70269036293029,273916,202944,522.590145576708,28235424,201.678877199065,27765336,198.321122800934,56000760,0.0,372.8,204.4,19.6,70.4,207.584,13.956,26938604,192.416,15.2,24792.85688,0.0
Guatemala,2009,111.736,0.52441749285754,1.03119432,64,-2.13392853736877,1649.54525163328,21.316,0.0,9.03896332,587.997688182272,242.5379486,13.86,406705525602.096,0.0,0.0,296.508,268.98,282.564,540.908,1014.72,118.8,26784,0.0,260.05453875182,204.734703894308,-3.70269036293029,273916,202944,522.590145576708,28235424,201.678877199065,27765336,198.321122800934,56000760,0.0,372.8,204.4,19.6,70.4,207.584,13.956,26938604,192.416,19.6,24792.85688,0.0
Guatemala,2009,111.736,0.52441749285754,1.03119432,64,-2.13392853736877,1649.54525163328,21.316,0.0,9.03896332,587.997688182272,242.5379486,13.86,406705525602.096,0.0,0.0,296.508,268.98,282.564,540.908,1014.72,118.8,26784,0.0,260.05453875182,204.734703894308,-3.70269036293029,273916,202944,522.590145576708,28235424,201.678877199065,27765336,198.321122800934,56000760,0.0,372.8,204.4,19.6,70.4,207.584,13.956,26938604,192.416,10.1,24792.85688,0.0
Guatemala,2010,110.1,0.486423123512484,1.29552936,64,-2.16313767433166,1622.15818416055,21.184,0.0,8.24554348,545.961487122896,254.71510316,13.5,418435626435.844,0.0,11.3945999145508,297.16,270.2,283.512,532.48,989.584,114.8,25932,400.0,261.47953156823,206.715632596064,-3.41169786453247,289268,212848,532.276483762596,28765072,201.723027677484,28273680,198.276999826928,57038748,0.0,0.0,207.2,0.0,65.6,206.388,14.0,27608464,193.612,15.6,26806.25005,2.3
Guatemala,2010,110.1,0.486423123512484,1.29552936,64,-2.16313767433166,1622.15818416055,21.184,0.0,8.24554348,545.961487122896,254.71510316,13.5,418435626435.844,0.0,11.3945999145508,297.16,270.2,283.512,532.48,989.584,114.8,25932,400.0,261.47953156823,206.715632596064,-3.41169786453247,289268,212848,532.276483762596,28765072,201.723027677484,28273680,198.276999826928,57038748,0.0,0.0,207.2,0.0,65.6,206.388,14.0,27608464,193.612,15.6,26806.25005,12.5
Guatemala,2010,110.1,0.486423123512484,1.29552936,64,-2.16313767433166,1622.15818416055,21.184,0.0,8.24554348,545.961487122896,254.71510316,13.5,418435626435.844,0.0,11.3945999145508,297.16,270.2,283.512,532.48,989.584,114.8,25932,400.0,261.47953156823,206.715632596064,-3.41169786453247,289268,212848,532.276483762596,28765072,201.723027677484,28273680,198.276999826928,57038748,0.0,0.0,207.2,0.0,65.6,206.388,14.0,27608464,193.612,15.6,26806.25005,22.6
Guatemala,2010,110.1,0.486423123512484,1.29552936,64,-2.16313767433166,1622.15818416055,21.184,0.0,8.24554348,545.961487122896,254.71510316,13.5,418435626435.844,0.0,11.3945999145508,297.16,270.2,283.512,532.48,989.584,114.8,25932,400.0,261.47953156823,206.715632596064,-3.41169786453247,289268,212848,532.276483762596,28765072,201.723027677484,28273680,198.276999826928,57038748,0.0,0.0,207.2,0.0,65.6,206.388,14.0,27608464,193.612,20.2,26806.25005,2.3
Guatemala,2010,110.1,0.486423123512484,1.29552936,64,-2.16313767433166,1622.15818416055,21.184,0.0,8.24554348,545.961487122896,254.71510316,13.5,418435626435.844,0.0,11.3945999145508,297.16,270.2,283.512,532.48,989.584,114.8,25932,400.0,261.47953156823,206.715632596064,-3.41169786453247,289268,212848,532.276483762596,28765072,201.723027677484,28273680,198.276999826928,57038748,0.0,0.0,207.2,0.0,65.6,206.388,14.0,27608464,193.612,20.2,26806.25005,12.5
Guatemala,2010,110.1,0.486423123512484,1.29552936,64,-2.16313767433166,1622.15818416055,21.184,0.0,8.24554348,545.961487122896,254.71510316,13.5,418435626435.844,0.0,11.3945999145508,297.16,270.2,283.512,532.48,989.584,114.8,25932,400.0,261.47953156823,206.715632596064,-3.41169786453247,289268,212848,532.276483762596,28765072,201.723027677484,28273680,198.276999826928,57038748,0.0,0.0,207.2,0.0,65.6,206.388,14.0,27608464,193.612,20.2,26806.25005,22.6
Guatemala,2010,110.1,0.486423123512484,1.29552936,64,-2.16313767433166,1622.15818416055,21.184,0.0,8.24554348,545.961487122896,254.71510316,13.5,418435626435.844,0.0,11.3945999145508,297.16,270.2,283.512,532.48,989.584,114.8,25932,400.0,261.47953156823,206.715632596064,-3.41169786453247,289268,212848,532.276483762596,28765072,201.723027677484,28273680,198.276999826928,57038748,0.0,0.0,207.2,0.0,65.6,206.388,14.0,27608464,193.612,10.5,26806.25005,2.3
Guatemala,2010,110.1,0.486423123512484,1.29552936,64,-2.16313767433166,1622.15818416055,21.184,0.0,8.24554348,545.961487122896,254.71510316,13.5,418435626435.844,0.0,11.3945999145508,297.16,270.2,283.512,532.48,989.584,114.8,25932,400.0,261.47953156823,206.715632596064,-3.41169786453247,289268,212848,532.276483762596,28765072,201.723027677484,28273680,198.276999826928,57038748,0.0,0.0,207.2,0.0,65.6,206.388,14.0,27608464,193.612,10.5,26806.25005,12.5
Guatemala,2010,110.1,0.486423123512484,1.29552936,64,-2.16313767433166,1622.15818416055,21.184,0.0,8.24554348,545.961487122896,254.71510316,13.5,418435626435.844,0.0,11.3945999145508,297.16,270.2,283.512,532.48,989.584,114.8,25932,400.0,261.47953156823,206.715632596064,-3.41169786453247,289268,212848,532.276483762596,28765072,201.723027677484,28273680,198.276999826928,57038748,0.0,0.0,207.2,0.0,65.6,206.388,14.0,27608464,193.612,10.5,26806.25005,22.6
Guatemala,2011,135.99,0.586654183378135,0.9399134,80,-2.68624097108841,2041.49441233581,26.165,46.5,9.9673563,682.47749507876,316.5678215,16.46,544823620357.064,0.0,14.8432505130768,372.625,339.535,355.885,655.885,1208.89,138.0,31465,500.0,328.581554535088,260.881641063564,-3.72070699930191,379175,276980,677.562290033595,36623455,252.201324937626,35984125,247.798708769967,72607575,0.0,0.0,262.5,0.0,81.5,256.495,15.475,35360615,243.505,16.1,27811.50971,0.0
Guatemala,2011,135.99,0.586654183378135,0.9399134,80,-2.68624097108841,2041.49441233581,26.165,46.5,9.9673563,682.47749507876,316.5678215,16.46,544823620357.064,0.0,14.8432505130768,372.625,339.535,355.885,655.885,1208.89,138.0,31465,500.0,328.581554535088,260.881641063564,-3.72070699930191,379175,276980,677.562290033595,36623455,252.201324937626,35984125,247.798708769967,72607575,0.0,0.0,262.5,0.0,81.5,256.495,15.475,35360615,243.505,20.8,27811.50971,0.0
Guatemala,2011,135.99,0.586654183378135,0.9399134,80,-2.68624097108841,2041.49441233581,26.165,46.5,9.9673563,682.47749507876,316.5678215,16.46,544823620357.064,0.0,14.8432505130768,372.625,339.535,355.885,655.885,1208.89,138.0,31465,500.0,328.581554535088,260.881641063564,-3.72070699930191,379175,276980,677.562290033595,36623455,252.201324937626,35984125,247.798708769967,72607575,0.0,0.0,262.5,0.0,81.5,256.495,15.475,35360615,243.505,10.9,27811.50971,0.0
Guatemala,2012,134.55,0.57200499337304,0.81000245,80,-3.39381277561187,2151.04191340368,25.855,0.0,10.13132215,717.677933448414,313.09906005,16.095,561030535274.909,0.0,15.0262498855591,373.655,341.325,357.314999999999,651.979999999999,1184.16,133.0,30560,500.0,330.267965042568,263.381657738544,-3.16910088062286,396260,287425,689.71360582307,37286200,252.241559630007,36623510,247.758440369992,73909710,0.0,0.0,266.0,0.0,84.0,255.0,13.8,36215760,245.0,16.6,29833.81311,0.0
Guatemala,2012,134.55,0.57200499337304,0.81000245,80,-3.39381277561187,2151.04191340368,25.855,0.0,10.13132215,717.677933448414,313.09906005,16.095,561030535274.909,0.0,15.0262498855591,373.655,341.325,357.314999999999,651.979999999999,1184.16,133.0,30560,500.0,330.267965042568,263.381657738544,-3.16910088062286,396260,287425,689.71360582307,37286200,252.241559630007,36623510,247.758440369992,73909710,0.0,0.0,266.0,0.0,84.0,255.0,13.8,36215760,245.0,21.4,29833.81311,0.0
Guatemala,2012,134.55,0.57200499337304,0.81000245,80,-3.39381277561187,2151.04191340368,25.855,0.0,10.13132215,717.677933448414,313.09906005,16.095,561030535274.909,0.0,15.0262498855591,373.655,341.325,357.314999999999,651.979999999999,1184.16,133.0,30560,500.0,330.267965042568,263.381657738544,-3.16910088062286,396260,287425,689.71360582307,37286200,252.241559630007,36623510,247.758440369992,73909710,0.0,0.0,266.0,0.0,84.0,255.0,13.8,36215760,245.0,11.3,29833.81311,0.0
Guatemala,2013,131.68,0.582287225309205,0.79380385,80,-3.19505333900451,2096.27623810842,25.56,0.0,11.0742688,804.406555272885,294.99464035,15.755,581759599203.48,0.0,14.440449476242,374.635,342.955,358.64,649.795,1163.885,128.0,29355,500.0,331.924028946394,265.905655114612,-3.37078124284744,412195,297890,701.940136244865,37952320,252.275774441533,37267580,247.724193138642,75219905,0.0,0.0,269.5,0.0,87.5,253.445,15.1,37091685,246.555,17.1,32161.1,0.0
Guatemala,2013,131.68,0.582287225309205,0.79380385,80,-3.19505333900451,2096.27623810842,25.56,0.0,11.0742688,804.406555272885,294.99464035,15.755,581759599203.48,0.0,14.440449476242,374.635,342.955,358.64,649.795,1163.885,128.0,29355,500.0,331.924028946394,265.905655114612,-3.37078124284744,412195,297890,701.940136244865,37952320,252.275774441533,37267580,247.724193138642,75219905,0.0,0.0,269.5,0.0,87.5,253.445,15.1,37091685,246.555,22.0,32161.1,0.0
Guatemala,2013,131.68,0.582287225309205,0.79380385,80,-3.19505333900451,2096.27623810842,25.56,0.0,11.0742688,804.406555272885,294.99464035,15.755,581759599203.48,0.0,14.440449476242,374.635,342.955,358.64,649.795,1163.885,128.0,29355,500.0,331.924028946394,265.905655114612,-3.37078124284744,412195,297890,701.940136244865,37952320,252.275774441533,37267580,247.724193138642,75219905,0.0,0.0,269.5,0.0,87.5,253.445,15.1,37091685,246.555,11.7,32161.1,0.0
Guatemala,2014,130.385,0.58939093053947,1.0092351,80,-3.78065377473831,2225.09166818502,25.355,0.0,11.1898148,845.650852399954,296.02622985,15.44,607612865378.174,241.5,14.9281001091003,375.5,344.41,359.82,648.19,1147.165,123.0,28475,500.0,333.549398781499,268.454241690156,-3.27781766653061,426040,308575,714.18047779022,38618295,252.303016341113,37913285,247.696983658887,76531580,120.5,0.0,273.0,0.0,88.5,251.83,13.6,37985685,248.17,17.7,34168.34233,0.0
Guatemala,2014,130.385,0.58939093053947,1.0092351,80,-3.78065377473831,2225.09166818502,25.355,0.0,11.1898148,845.650852399954,296.02622985,15.44,607612865378.174,241.5,14.9281001091003,375.5,344.41,359.82,648.19,1147.165,123.0,28475,500.0,333.549398781499,268.454241690156,-3.27781766653061,426040,308575,714.18047779022,38618295,252.303016341113,37913285,247.696983658887,76531580,120.5,0.0,273.0,0.0,88.5,251.83,13.6,37985685,248.17,22.6,34168.34233,0.0
Guatemala,2014,130.385,0.58939093053947,1.0092351,80,-3.78065377473831,2225.09166818502,25.355,0.0,11.1898148,845.650852399954,296.02622985,15.44,607612865378.174,241.5,14.9281001091003,375.5,344.41,359.82,648.19,1147.165,123.0,28475,500.0,333.549398781499,268.454241690156,-3.27781766653061,426040,308575,714.18047779022,38618295,252.303016341113,37913285,247.696983658887,76531580,120.5,0.0,273.0,0.0,88.5,251.83,13.6,37985685,248.17,12.2,34168.34233,0.0
Guatemala,2015,129.17,0.64499405757135,0.45052105,80,-3.90451550483703,2394.10311055455,25.355,0.0,11.3910066999999,908.130270319454,301.95261,15.145,632477421730.73,0.0,15.1516497135162,375.89,345.375,360.515,649.214999999999,1136.44,119.0,27670,500.0,335.146361451023,271.030063719067,-3.27218949794769,437820,319340,726.363335199699,39280280,252.323636108426,38556815,247.676363891573,77837095,0.0,456.5,276.5,24.5,86.5,250.145,12.55,38895975,249.855,18.2,34445.2,11.6
Guatemala,2015,129.17,0.64499405757135,0.45052105,80,-3.90451550483703,2394.10311055455,25.355,0.0,11.3910066999999,908.130270319454,301.95261,15.145,632477421730.73,0.0,15.1516497135162,375.89,345.375,360.515,649.214999999999,1136.44,119.0,27670,500.0,335.146361451023,271.030063719067,-3.27218949794769,437820,319340,726.363335199699,39280280,252.323636108426,38556815,247.676363891573,77837095,0.0,456.5,276.5,24.5,86.5,250.145,12.55,38895975,249.855,18.2,34445.2,1.9
Guatemala,2015,129.17,0.64499405757135,0.45052105,80,-3.90451550483703,2394.10311055455,25.355,0.0,11.3910066999999,908.130270319454,301.95261,15.145,632477421730.73,0.0,15.1516497135162,375.89,345.375,360.515,649.214999999999,1136.44,119.0,27670,500.0,335.146361451023,271.030063719067,-3.27218949794769,437820,319340,726.363335199699,39280280,252.323636108426,38556815,247.676363891573,77837095,0.0,456.5,276.5,24.5,86.5,250.145,12.55,38895975,249.855,18.2,34445.2,21.2
Guatemala,2015,129.17,0.64499405757135,0.45052105,80,-3.90451550483703,2394.10311055455,25.355,0.0,11.3910066999999,908.130270319454,301.95261,15.145,632477421730.73,0.0,15.1516497135162,375.89,345.375,360.515,649.214999999999,1136.44,119.0,27670,500.0,335.146361451023,271.030063719067,-3.27218949794769,437820,319340,726.363335199699,39280280,252.323636108426,38556815,247.676363891573,77837095,0.0,456.5,276.5,24.5,86.5,250.145,12.55,38895975,249.855,23.2,34445.2,11.6
Guatemala,2015,129.17,0.64499405757135,0.45052105,80,-3.90451550483703,2394.10311055455,25.355,0.0,11.3910066999999,908.130270319454,301.95261,15.145,632477421730.73,0.0,15.1516497135162,375.89,345.375,360.515,649.214999999999,1136.44,119.0,27670,500.0,335.146361451023,271.030063719067,-3.27218949794769,437820,319340,726.363335199699,39280280,252.323636108426,38556815,247.676363891573,77837095,0.0,456.5,276.5,24.5,86.5,250.145,12.55,38895975,249.855,23.2,34445.2,1.9
Guatemala,2015,129.17,0.64499405757135,0.45052105,80,-3.90451550483703,2394.10311055455,25.355,0.0,11.3910066999999,908.130270319454,301.95261,15.145,632477421730.73,0.0,15.1516497135162,375.89,345.375,360.515,649.214999999999,1136.44,119.0,27670,500.0,335.146361451023,271.030063719067,-3.27218949794769,437820,319340,726.363335199699,39280280,252.323636108426,38556815,247.676363891573,77837095,0.0,456.5,276.5,24.5,86.5,250.145,12.55,38895975,249.855,23.2,34445.2,21.2
Guatemala,2015,129.17,0.64499405757135,0.45052105,80,-3.90451550483703,2394.10311055455,25.355,0.0,11.3910066999999,908.130270319454,301.95261,15.145,632477421730.73,0.0,15.1516497135162,375.89,345.375,360.515,649.214999999999,1136.44,119.0,27670,500.0,335.146361451023,271.030063719067,-3.27218949794769,437820,319340,726.363335199699,39280280,252.323636108426,38556815,247.676363891573,77837095,0.0,456.5,276.5,24.5,86.5,250.145,12.55,38895975,249.855,12.6,34445.2,11.6
Guatemala,2015,129.17,0.64499405757135,0.45052105,80,-3.90451550483703,2394.10311055455,25.355,0.0,11.3910066999999,908.130270319454,301.95261,15.145,632477421730.73,0.0,15.1516497135162,375.89,345.375,360.515,649.214999999999,1136.44,119.0,27670,500.0,335.146361451023,271.030063719067,-3.27218949794769,437820,319340,726.363335199699,39280280,252.323636108426,38556815,247.676363891573,77837095,0.0,456.5,276.5,24.5,86.5,250.145,12.55,38895975,249.855,12.6,34445.2,1.9
Guatemala,2015,129.17,0.64499405757135,0.45052105,80,-3.90451550483703,2394.10311055455,25.355,0.0,11.3910066999999,908.130270319454,301.95261,15.145,632477421730.73,0.0,15.1516497135162,375.89,345.375,360.515,649.214999999999,1136.44,119.0,27670,500.0,335.146361451023,271.030063719067,-3.27218949794769,437820,319340,726.363335199699,39280280,252.323636108426,38556815,247.676363891573,77837095,0.0,456.5,276.5,24.5,86.5,250.145,12.55,38895975,249.855,12.6,34445.2,21.2
Guatemala,2016,127.705,0.670549906445585,0.21661365,80,-3.95457506179809,2424.36832918479,25.19,0.0,11.43811345,913.668066242095,303.3312416,14.8649999999999,649413918291.71,0.0,14.7237002849579,376.96,346.795,361.775,639.194999999999,1119.13,115.0,26795,500.0,336.710657891706,273.630705827925,-2.72501856088638,447690,329520,738.50737215379,39939455,252.33914373847,39198995,247.660856261529,79138450,0.0,0.0,279.5,0.0,82.0,248.405,12.9,39821675,251.595,18.8,36179.47878,0.0
Guatemala,2016,127.705,0.670549906445585,0.21661365,80,-3.95457506179809,2424.36832918479,25.19,0.0,11.43811345,913.668066242095,303.3312416,14.8649999999999,649413918291.71,0.0,14.7237002849579,376.96,346.795,361.775,639.194999999999,1119.13,115.0,26795,500.0,336.710657891706,273.630705827925,-2.72501856088638,447690,329520,738.50737215379,39939455,252.33914373847,39198995,247.660856261529,79138450,0.0,0.0,279.5,0.0,82.0,248.405,12.9,39821675,251.595,23.8,36179.47878,0.0
Guatemala,2016,127.705,0.670549906445585,0.21661365,80,-3.95457506179809,2424.36832918479,25.19,0.0,11.43811345,913.668066242095,303.3312416,14.8649999999999,649413918291.71,0.0,14.7237002849579,376.96,346.795,361.775,639.194999999999,1119.13,115.0,26795,500.0,336.710657891706,273.630705827925,-2.72501856088638,447690,329520,738.50737215379,39939455,252.33914373847,39198995,247.660856261529,79138450,0.0,0.0,279.5,0.0,82.0,248.405,12.9,39821675,251.595,13.1,36179.47878,0.0
Guatemala,2017,99.164,0.493867105058828,0.25994632,64,-3.14868640899658,1981.9546518224,20.06,0.0,8.7972212,710.427044938096,252.29174804,11.428,535531922030.92,0.0,11.8003997802734,302.08,278.452,290.204,506.66,882.284,88.8,20428,400.0,270.595731821574,219.941553655613,-2.6054618358612,365116,271388,600.5008585293,32477328,201.880301637224,31872340,198.119674235464,64349672,0.0,0.0,0.0,0.0,65.2,197.28,9.84,32612412,202.72,0.0,38530.87214,0.0
Guatemala,2018,95.716,0.509991769832088,0.41375152,64,-3.28677892684936,2056.77880353512,19.98,0.0,8.81004428,740.621596580904,249.2355194,10.972,553776816630.988,0.0,12.5277595520019,302.284,279.584,290.904,507.448,867.952,86.0,19352,0.0,271.798499347612,220.982848717854,-2.15276908874511,372172,279428,610.188503172824,33002156,201.885701371902,32385640,198.114274889472,65387800,0.0,0.0,0.0,0.0,64.8,195.784,9.12,33383088,204.216,0.0,41519.92483,20.5
Guatemala,2018,95.716,0.509991769832088,0.41375152,64,-3.28677892684936,2056.77880353512,19.98,0.0,8.81004428,740.621596580904,249.2355194,10.972,553776816630.988,0.0,12.5277595520019,302.284,279.584,290.904,507.448,867.952,86.0,19352,0.0,271.798499347612,220.982848717854,-2.15276908874511,372172,279428,610.188503172824,33002156,201.885701371902,32385640,198.114274889472,65387800,0.0,0.0,0.0,0.0,64.8,195.784,9.12,33383088,204.216,0.0,41519.92483,1.7
Guatemala,2018,95.716,0.509991769832088,0.41375152,64,-3.28677892684936,2056.77880353512,19.98,0.0,8.81004428,740.621596580904,249.2355194,10.972,553776816630.988,0.0,12.5277595520019,302.284,279.584,290.904,507.448,867.952,86.0,19352,0.0,271.798499347612,220.982848717854,-2.15276908874511,372172,279428,610.188503172824,33002156,201.885701371902,32385640,198.114274889472,65387800,0.0,0.0,0.0,0.0,64.8,195.784,9.12,33383088,204.216,0.0,41519.92483,11.0
