País,Año,"Birth rate, crude (per 1,000 people)",CO2 emissions (kg per PPP $ of GDP),Capital health expenditure (% of GDP),"Compulsory education, duration (years)",Control of Corruption: Estimate,"Current health expenditure per capita, PPP (current international $)","Death rate, crude (per 1,000 people)",Diabetes prevalence (% of population ages 20 to 79),Domestic general government health expenditure (% of GDP),"Domestic general government health expenditure per capita, PPP (current international $)",Domestic private health expenditure (% of current health expenditure),"Fertility rate, total (births per woman)","GDP, PPP (constant 2017 international $)",Gini index,"Government expenditure on education, total (% of GDP)","Life expectancy at birth, female (years)","Life expectancy at birth, male (years)","Life expectancy at birth, total (years)","Mortality rate, adult, female (per 1,000 female adults)","Mortality rate, adult, male (per 1,000 male adults)","Mortality rate, infant (per 1,000 live births)",Number of neonatal deaths,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",People using at least basic sanitation services (% of population),People using safely managed drinking water services (% of population),Political Stability and Absence of Violence/Terrorism: Estimate,"Population ages 80 and above, female","Population ages 80 and above, male",Population density (people per sq. km of land area),"Population, female","Population, female (% of total population)","Population, male","Population, male (% of total population)","Population, total",Poverty gap at $6.85 a day (2017 PPP) (%),Pregnant women receiving prenatal care (%),Prevalence of overweight (% of adults),"Prevalence of overweight, weight for height (% of children under 5)",Prevalence of undernourishment (% of population),Rural population (% of total population),"Unemployment, total (% of total labor force) (modeled ILO estimate)",Urban population,Urban population (% of total population),"Proportion of adults who are obese, 20 years old and over ,by sex",Gasto público social según la clasificación por funciones del gobierno,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex"
Guatemala,1996,110.298,0.424354841060763,0.8373356484090371,31.784844778450065,-2.57083261013031,1189.5610879884916,21.99,0.0,9.166825895177908,664.7381873451814,196.77061931677508,15.024,191688706917.169,187.08708644605815,4.69109988212586,205.404,184.506,194.589,534.939,942.72,142.2,27915.0,360.7717602281323,274.0202014881643,209.51334859509006,-3.04024243354797,90525.0,72915.0,294.987178051511,15879708.0,150.705101900408,15731118.0,149.294898099591,31610826.0,82.76180357158682,0.0,125.1,0.0,41.886104984529766,168.033,8.169,13905285.0,131.966999999999,9.8,3767.321864,15.665033676885969
Guatemala,1996,110.298,0.424354841060763,0.8373356484090371,31.784844778450065,-2.57083261013031,1189.5610879884916,21.99,0.0,9.166825895177908,664.7381873451814,196.77061931677508,15.024,191688706917.169,187.08708644605815,4.69109988212586,205.404,184.506,194.589,534.939,942.72,142.2,27915.0,360.7717602281323,274.0202014881643,209.51334859509006,-3.04024243354797,90525.0,72915.0,294.987178051511,15879708.0,150.705101900408,15731118.0,149.294898099591,31610826.0,82.76180357158682,0.0,125.1,0.0,41.886104984529766,168.033,8.169,13905285.0,131.966999999999,13.3,3767.321864,15.665033676885969
Guatemala,1996,110.298,0.424354841060763,0.8373356484090371,31.784844778450065,-2.57083261013031,1189.5610879884916,21.99,0.0,9.166825895177908,664.7381873451814,196.77061931677508,15.024,191688706917.169,187.08708644605815,4.69109988212586,205.404,184.506,194.589,534.939,942.72,142.2,27915.0,360.7717602281323,274.0202014881643,209.51334859509006,-3.04024243354797,90525.0,72915.0,294.987178051511,15879708.0,150.705101900408,15731118.0,149.294898099591,31610826.0,82.76180357158682,0.0,125.1,0.0,41.886104984529766,168.033,8.169,13905285.0,131.966999999999,6.0,3767.321864,15.665033676885969
Guatemala,1997,108.684,0.423196199485863,0.8410829455600801,32.17460535231908,-1.2249216996443053,1303.803389960347,21.018,0.0,9.454533774978358,714.9313009310426,194.2357507124716,14.718,200054174504.861,186.6866122285054,13.96797062059045,207.516,186.405,196.608,512.045999999999,917.871,137.1,27456.0,359.8171348939993,275.7351457963837,211.6421967446231,-0.7022931482125045,91068.0,72198.0,302.025811870101,16264230.0,150.757181248413,16100859.0,149.242846260942,32365086.0,80.58889231581179,0.0,127.2,0.0,41.143021678872174,167.031,8.097,14345178.0,132.969,10.1,5008.927031,15.474369650148446
Guatemala,1997,108.684,0.423196199485863,0.8410829455600801,32.17460535231908,-1.2249216996443053,1303.803389960347,21.018,0.0,9.454533774978358,714.9313009310426,194.2357507124716,14.718,200054174504.861,186.6866122285054,13.96797062059045,207.516,186.405,196.608,512.045999999999,917.871,137.1,27456.0,359.8171348939993,275.7351457963837,211.6421967446231,-0.7022931482125045,91068.0,72198.0,302.025811870101,16264230.0,150.757181248413,16100859.0,149.242846260942,32365086.0,80.58889231581179,0.0,127.2,0.0,41.143021678872174,167.031,8.097,14345178.0,132.969,13.7,5008.927031,15.474369650148446
Guatemala,1997,108.684,0.423196199485863,0.8410829455600801,32.17460535231908,-1.2249216996443053,1303.803389960347,21.018,0.0,9.454533774978358,714.9313009310426,194.2357507124716,14.718,200054174504.861,186.6866122285054,13.96797062059045,207.516,186.405,196.608,512.045999999999,917.871,137.1,27456.0,359.8171348939993,275.7351457963837,211.6421967446231,-0.7022931482125045,91068.0,72198.0,302.025811870101,16264230.0,150.757181248413,16100859.0,149.242846260942,32365086.0,80.58889231581179,0.0,127.2,0.0,41.143021678872174,167.031,8.097,14345178.0,132.969,6.3,5008.927031,15.474369650148446
Guatemala,1998,107.331,0.504142151005458,0.8448302427111232,48.0,-2.59850478172302,1418.0456919322314,20.241,0.0,9.742241654778809,765.1244145169039,191.70088210816903,14.4,210043935329.94,186.28613801095264,14.09965512131373,209.208,188.139,198.342,495.588,893.928,132.0,27078.0,358.86250955986657,277.45009010460353,213.77104489415706,-2.00915944576263,92811.0,72405.0,309.244540873461,16658424.0,150.806623228545,16480224.0,149.193403595411,33138645.0,80.1,0.0,129.6,0.0,40.39993837321458,166.023,8.082,14799387.0,133.977,10.5,7127.37068,15.283705623410981
Guatemala,1998,107.331,0.504142151005458,0.8448302427111232,48.0,-2.59850478172302,1418.0456919322314,20.241,0.0,9.742241654778809,765.1244145169039,191.70088210816903,14.4,210043935329.94,186.28613801095264,14.09965512131373,209.208,188.139,198.342,495.588,893.928,132.0,27078.0,358.86250955986657,277.45009010460353,213.77104489415706,-2.00915944576263,92811.0,72405.0,309.244540873461,16658424.0,150.806623228545,16480224.0,149.193403595411,33138645.0,80.1,0.0,129.6,0.0,40.39993837321458,166.023,8.082,14799387.0,133.977,14.1,7127.37068,15.283705623410981
Guatemala,1998,107.331,0.504142151005458,0.8448302427111232,48.0,-2.59850478172302,1418.0456919322314,20.241,0.0,9.742241654778809,765.1244145169039,191.70088210816903,14.4,210043935329.94,186.28613801095264,14.09965512131373,209.208,188.139,198.342,495.588,893.928,132.0,27078.0,358.86250955986657,277.45009010460353,213.77104489415706,-2.00915944576263,92811.0,72405.0,309.244540873461,16658424.0,150.806623228545,16480224.0,149.193403595411,33138645.0,80.1,0.0,129.6,0.0,40.39993837321458,166.023,8.082,14799387.0,133.977,6.6,7127.37068,15.283705623410981
Guatemala,1999,139.656,0.631622031006528,0.8485775398621671,64.0,-1.2806112929725373,1532.2879939041159,25.676,0.0,10.029949534579146,815.3175281027798,189.16601350386554,18.748,290832608194.809,185.88566379339989,14.231339622037012,282.116,253.684,267.476,632.0,1159.22,170.0,35140.0,357.9078842257336,279.16503441282293,215.8998930436901,-0.6746746199087106,127836.0,98260.0,422.212691302724,22750832.0,201.137592833744,22493480.0,198.862407166255,45244312.0,76.24306980426172,0.0,175.6,0.0,39.65685506755676,220.02,10.932,20357680.0,179.98,10.9,8255.837779,15.093041596673515
Guatemala,1999,139.656,0.631622031006528,0.8485775398621671,64.0,-1.2806112929725373,1532.2879939041159,25.676,0.0,10.029949534579146,815.3175281027798,189.16601350386554,18.748,290832608194.809,185.88566379339989,14.231339622037012,282.116,253.684,267.476,632.0,1159.22,170.0,35140.0,357.9078842257336,279.16503441282293,215.8998930436901,-0.6746746199087106,127836.0,98260.0,422.212691302724,22750832.0,201.137592833744,22493480.0,198.862407166255,45244312.0,76.24306980426172,0.0,175.6,0.0,39.65685506755676,220.02,10.932,20357680.0,179.98,14.6,8255.837779,15.093041596673515
Guatemala,1999,139.656,0.631622031006528,0.8485775398621671,64.0,-1.2806112929725373,1532.2879939041159,25.676,0.0,10.029949534579146,815.3175281027798,189.16601350386554,18.748,290832608194.809,185.88566379339989,14.231339622037012,282.116,253.684,267.476,632.0,1159.22,170.0,35140.0,357.9078842257336,279.16503441282293,215.8998930436901,-0.6746746199087106,127836.0,98260.0,422.212691302724,22750832.0,201.137592833744,22493480.0,198.862407166255,45244312.0,76.24306980426172,0.0,175.6,0.0,39.65685506755676,220.02,10.932,20357680.0,179.98,6.8,8255.837779,15.093041596673515
Guatemala,2000,138.02,0.68495527853926,0.49063292,64.0,-3.32355952262878,1087.70265396392,24.76,0.0,7.65082312,385.493570481908,247.44244384,18.332,301328375212.204,216.8,14.363024122760237,284.42,255.932,269.784,617.536,1139.0,164.0,34616.0,400.0,245.331690410142,187.275552191724,-3.073335647583,134256.0,101912.0,432.615192235908,23318180.0,201.196397990643,23040864.0,198.803602009356,46359044.0,89.2,0.0,178.8,0.0,38.91377176189917,218.672,11.0,21015480.0,181.328,11.3,8727.221054,14.90237756993605
Guatemala,2000,138.02,0.68495527853926,0.49063292,64.0,-3.32355952262878,1087.70265396392,24.76,0.0,7.65082312,385.493570481908,247.44244384,18.332,301328375212.204,216.8,14.363024122760237,284.42,255.932,269.784,617.536,1139.0,164.0,34616.0,400.0,245.331690410142,187.275552191724,-3.073335647583,134256.0,101912.0,432.615192235908,23318180.0,201.196397990643,23040864.0,198.803602009356,46359044.0,89.2,0.0,178.8,0.0,38.91377176189917,218.672,11.0,21015480.0,181.328,11.3,8727.221054,3.3
Guatemala,2000,138.02,0.68495527853926,0.49063292,64.0,-3.32355952262878,1087.70265396392,24.76,0.0,7.65082312,385.493570481908,247.44244384,18.332,301328375212.204,216.8,14.363024122760237,284.42,255.932,269.784,617.536,1139.0,164.0,34616.0,400.0,245.331690410142,187.275552191724,-3.073335647583,134256.0,101912.0,432.615192235908,23318180.0,201.196397990643,23040864.0,198.803602009356,46359044.0,89.2,0.0,178.8,0.0,38.91377176189917,218.672,11.0,21015480.0,181.328,11.3,8727.221054,14.3
Guatemala,2000,138.02,0.68495527853926,0.49063292,64.0,-3.32355952262878,1087.70265396392,24.76,0.0,7.65082312,385.493570481908,247.44244384,18.332,301328375212.204,216.8,14.363024122760237,284.42,255.932,269.784,617.536,1139.0,164.0,34616.0,400.0,245.331690410142,187.275552191724,-3.073335647583,134256.0,101912.0,432.615192235908,23318180.0,201.196397990643,23040864.0,198.803602009356,46359044.0,89.2,0.0,178.8,0.0,38.91377176189917,218.672,11.0,21015480.0,181.328,15.0,8727.221054,14.90237756993605
Guatemala,2000,138.02,0.68495527853926,0.49063292,64.0,-3.32355952262878,1087.70265396392,24.76,0.0,7.65082312,385.493570481908,247.44244384,18.332,301328375212.204,216.8,14.363024122760237,284.42,255.932,269.784,617.536,1139.0,164.0,34616.0,400.0,245.331690410142,187.275552191724,-3.073335647583,134256.0,101912.0,432.615192235908,23318180.0,201.196397990643,23040864.0,198.803602009356,46359044.0,89.2,0.0,178.8,0.0,38.91377176189917,218.672,11.0,21015480.0,181.328,15.0,8727.221054,3.3
Guatemala,2000,138.02,0.68495527853926,0.49063292,64.0,-3.32355952262878,1087.70265396392,24.76,0.0,7.65082312,385.493570481908,247.44244384,18.332,301328375212.204,216.8,14.363024122760237,284.42,255.932,269.784,617.536,1139.0,164.0,34616.0,400.0,245.331690410142,187.275552191724,-3.073335647583,134256.0,101912.0,432.615192235908,23318180.0,201.196397990643,23040864.0,198.803602009356,46359044.0,89.2,0.0,178.8,0.0,38.91377176189917,218.672,11.0,21015480.0,181.328,15.0,8727.221054,14.3
Guatemala,2000,138.02,0.68495527853926,0.49063292,64.0,-3.32355952262878,1087.70265396392,24.76,0.0,7.65082312,385.493570481908,247.44244384,18.332,301328375212.204,216.8,14.363024122760237,284.42,255.932,269.784,617.536,1139.0,164.0,34616.0,400.0,245.331690410142,187.275552191724,-3.073335647583,134256.0,101912.0,432.615192235908,23318180.0,201.196397990643,23040864.0,198.803602009356,46359044.0,89.2,0.0,178.8,0.0,38.91377176189917,218.672,11.0,21015480.0,181.328,7.1,8727.221054,14.90237756993605
Guatemala,2000,138.02,0.68495527853926,0.49063292,64.0,-3.32355952262878,1087.70265396392,24.76,0.0,7.65082312,385.493570481908,247.44244384,18.332,301328375212.204,216.8,14.363024122760237,284.42,255.932,269.784,617.536,1139.0,164.0,34616.0,400.0,245.331690410142,187.275552191724,-3.073335647583,134256.0,101912.0,432.615192235908,23318180.0,201.196397990643,23040864.0,198.803602009356,46359044.0,89.2,0.0,178.8,0.0,38.91377176189917,218.672,11.0,21015480.0,181.328,7.1,8727.221054,3.3
Guatemala,2000,138.02,0.68495527853926,0.49063292,64.0,-3.32355952262878,1087.70265396392,24.76,0.0,7.65082312,385.493570481908,247.44244384,18.332,301328375212.204,216.8,14.363024122760237,284.42,255.932,269.784,617.536,1139.0,164.0,34616.0,400.0,245.331690410142,187.275552191724,-3.073335647583,134256.0,101912.0,432.615192235908,23318180.0,201.196397990643,23040864.0,198.803602009356,46359044.0,89.2,0.0,178.8,0.0,38.91377176189917,218.672,11.0,21015480.0,181.328,7.1,8727.221054,14.3
Guatemala,2001,136.572,0.682093279148624,0.35396348,64.0,-1.3363008863007622,1250.88956611706,24.052,0.0,7.92617132,408.335188136028,261.80105592,18.008,308357085156.797,185.08471535829437,14.494708623483518,286.408,257.868,271.784,611.172,1129.476,158.0,34096.0,355.9986335574679,247.171199610976,189.196074215252,-0.6470560916049202,143184.0,107776.0,443.134191862636,23891668.0,201.251208032778,23594596.0,198.748825275035,47486260.0,71.89724729271165,0.0,181.6,0.0,88.8,217.328,11.172,21686024.0,182.672,11.7,10359.59218,14.711713543198528
Guatemala,2001,136.572,0.682093279148624,0.35396348,64.0,-1.3363008863007622,1250.88956611706,24.052,0.0,7.92617132,408.335188136028,261.80105592,18.008,308357085156.797,185.08471535829437,14.494708623483518,286.408,257.868,271.784,611.172,1129.476,158.0,34096.0,355.9986335574679,247.171199610976,189.196074215252,-0.6470560916049202,143184.0,107776.0,443.134191862636,23891668.0,201.251208032778,23594596.0,198.748825275035,47486260.0,71.89724729271165,0.0,181.6,0.0,88.8,217.328,11.172,21686024.0,182.672,15.5,10359.59218,14.711713543198528
Guatemala,2001,136.572,0.682093279148624,0.35396348,64.0,-1.3363008863007622,1250.88956611706,24.052,0.0,7.92617132,408.335188136028,261.80105592,18.008,308357085156.797,185.08471535829437,14.494708623483518,286.408,257.868,271.784,611.172,1129.476,158.0,34096.0,355.9986335574679,247.171199610976,189.196074215252,-0.6470560916049202,143184.0,107776.0,443.134191862636,23891668.0,201.251208032778,23594596.0,198.748825275035,47486260.0,71.89724729271165,0.0,181.6,0.0,88.8,217.328,11.172,21686024.0,182.672,7.4,10359.59218,14.711713543198528
Guatemala,2002,132.908,0.689801345687556,0.32815096,64.0,-2.64008688926696,1277.88233866715,23.436,0.0,7.7787924,413.286202735548,262.02462768,17.484,320195798904.656,184.68424114074162,14.6263931242068,288.168,259.548,273.544,609.932,1126.872,152.8,33036.0,355.0440082233349,248.968208337637,191.127231448585,-3.33717250823974,154596.0,116020.0,453.434789100412,24453336.0,201.303156033724,24136736.0,198.696843966276,48590072.0,69.72433603693662,0.0,184.4,0.0,79.6,215.98,11.068,22353864.0,184.02,12.1,11441.22404,14.521049516461062
Guatemala,2002,132.908,0.689801345687556,0.32815096,64.0,-2.64008688926696,1277.88233866715,23.436,0.0,7.7787924,413.286202735548,262.02462768,17.484,320195798904.656,184.68424114074162,14.6263931242068,288.168,259.548,273.544,609.932,1126.872,152.8,33036.0,355.0440082233349,248.968208337637,191.127231448585,-3.33717250823974,154596.0,116020.0,453.434789100412,24453336.0,201.303156033724,24136736.0,198.696843966276,48590072.0,69.72433603693662,0.0,184.4,0.0,79.6,215.98,11.068,22353864.0,184.02,16.0,11441.22404,14.521049516461062
Guatemala,2002,132.908,0.689801345687556,0.32815096,64.0,-2.64008688926696,1277.88233866715,23.436,0.0,7.7787924,413.286202735548,262.02462768,17.484,320195798904.656,184.68424114074162,14.6263931242068,288.168,259.548,273.544,609.932,1126.872,152.8,33036.0,355.0440082233349,248.968208337637,191.127231448585,-3.33717250823974,154596.0,116020.0,453.434789100412,24453336.0,201.303156033724,24136736.0,198.696843966276,48590072.0,69.72433603693662,0.0,184.4,0.0,79.6,215.98,11.068,22353864.0,184.02,7.7,11441.22404,14.521049516461062
Guatemala,2003,128.996,0.664233328664392,0.46141872,64.0,-2.94851183891296,1332.54260679876,22.908,0.0,8.16564848,442.099509714616,256.93154908,17.0,328394020633.746,184.28376692318886,14.758077624930081,289.788,261.144,275.188,609.068,1125.88,147.6,31940.0,354.08938288920217,250.690437564332,193.052148460424,-3.09918642044067,168348.0,126580.0,463.431653602092,24999084.0,201.356508855969,24662252.0,198.64349114403,49661336.0,67.55142478116159,0.0,187.6,0.0,75.6,214.728,11.24,23002136.0,185.272,12.5,13149.38695,14.330385489723596
Guatemala,2003,128.996,0.664233328664392,0.46141872,64.0,-2.94851183891296,1332.54260679876,22.908,0.0,8.16564848,442.099509714616,256.93154908,17.0,328394020633.746,184.28376692318886,14.758077624930081,289.788,261.144,275.188,609.068,1125.88,147.6,31940.0,354.08938288920217,250.690437564332,193.052148460424,-3.09918642044067,168348.0,126580.0,463.431653602092,24999084.0,201.356508855969,24662252.0,198.64349114403,49661336.0,67.55142478116159,0.0,187.6,0.0,75.6,214.728,11.24,23002136.0,185.272,16.5,13149.38695,14.330385489723596
Guatemala,2003,128.996,0.664233328664392,0.46141872,64.0,-2.94851183891296,1332.54260679876,22.908,0.0,8.16564848,442.099509714616,256.93154908,17.0,328394020633.746,184.28376692318886,14.758077624930081,289.788,261.144,275.188,609.068,1125.88,147.6,31940.0,354.08938288920217,250.690437564332,193.052148460424,-3.09918642044067,168348.0,126580.0,463.431653602092,24999084.0,201.356508855969,24662252.0,198.64349114403,49661336.0,67.55142478116159,0.0,187.6,0.0,75.6,214.728,11.24,23002136.0,185.272,8.1,13149.38695,14.330385489723596
Guatemala,2004,125.588,0.639757252943112,0.38854612,64.0,-2.47900247573852,1391.6709328521,22.5,0.0,8.09533596,449.7905499859,258.41763304,16.536,338698751895.931,183.8832927056361,14.889762125653306,291.236,262.58,276.66,606.756,1122.804,142.4,30952.0,353.1347575550692,252.351645917648,194.976247050001,-3.23213934898376,183952.0,138836.0,473.389622993656,25543344.0,201.412432631448,25185092.0,198.587598491056,50728432.0,65.37851352538655,0.0,190.4,0.0,76.4,213.536,11.88,23647564.0,186.464,12.9,13332.32687,14.139721462986074
Guatemala,2004,125.588,0.639757252943112,0.38854612,64.0,-2.47900247573852,1391.6709328521,22.5,0.0,8.09533596,449.7905499859,258.41763304,16.536,338698751895.931,183.8832927056361,14.889762125653306,291.236,262.58,276.66,606.756,1122.804,142.4,30952.0,353.1347575550692,252.351645917648,194.976247050001,-3.23213934898376,183952.0,138836.0,473.389622993656,25543344.0,201.412432631448,25185092.0,198.587598491056,50728432.0,65.37851352538655,0.0,190.4,0.0,76.4,213.536,11.88,23647564.0,186.464,17.0,13332.32687,14.139721462986074
Guatemala,2004,125.588,0.639757252943112,0.38854612,64.0,-2.47900247573852,1391.6709328521,22.5,0.0,8.09533596,449.7905499859,258.41763304,16.536,338698751895.931,183.8832927056361,14.889762125653306,291.236,262.58,276.66,606.756,1122.804,142.4,30952.0,353.1347575550692,252.351645917648,194.976247050001,-3.23213934898376,183952.0,138836.0,473.389622993656,25543344.0,201.412432631448,25185092.0,198.587598491056,50728432.0,65.37851352538655,0.0,190.4,0.0,76.4,213.536,11.88,23647564.0,186.464,8.4,13332.32687,14.139721462986074
Guatemala,2005,60.876,0.321965206577892,0.4321466,32.0,-1.36840784549713,707.124065111402,11.332,0.0,3.76227856,216.353575007356,134.13536072,7.948,174897307102.845,183.48281848808335,15.021446626376587,145.402,131.474,138.336,308.608,559.652,68.8,14924.0,200.0,126.985492326887,98.454440803565,-1.67123639583587,100422.0,75954.0,241.662784621128,13043324.0,100.733932575303,12853262.0,99.2660826537252,25896584.0,63.20560226961152,0.0,96.6,0.0,37.8,106.174,6.106,12148864.0,93.826,13.3,15749.72998,2.8
Guatemala,2005,60.876,0.321965206577892,0.4321466,32.0,-1.36840784549713,707.124065111402,11.332,0.0,3.76227856,216.353575007356,134.13536072,7.948,174897307102.845,183.48281848808335,15.021446626376587,145.402,131.474,138.336,308.608,559.652,68.8,14924.0,200.0,126.985492326887,98.454440803565,-1.67123639583587,100422.0,75954.0,241.662784621128,13043324.0,100.733932575303,12853262.0,99.2660826537252,25896584.0,63.20560226961152,0.0,96.6,0.0,37.8,106.174,6.106,12148864.0,93.826,13.3,15749.72998,23.9
Guatemala,2005,60.876,0.321965206577892,0.4321466,32.0,-1.36840784549713,707.124065111402,11.332,0.0,3.76227856,216.353575007356,134.13536072,7.948,174897307102.845,183.48281848808335,15.021446626376587,145.402,131.474,138.336,308.608,559.652,68.8,14924.0,200.0,126.985492326887,98.454440803565,-1.67123639583587,100422.0,75954.0,241.662784621128,13043324.0,100.733932575303,12853262.0,99.2660826537252,25896584.0,63.20560226961152,0.0,96.6,0.0,37.8,106.174,6.106,12148864.0,93.826,13.3,15749.72998,13.4
Guatemala,2005,60.876,0.321965206577892,0.4321466,32.0,-1.36840784549713,707.124065111402,11.332,0.0,3.76227856,216.353575007356,134.13536072,7.948,174897307102.845,183.48281848808335,15.021446626376587,145.402,131.474,138.336,308.608,559.652,68.8,14924.0,200.0,126.985492326887,98.454440803565,-1.67123639583587,100422.0,75954.0,241.662784621128,13043324.0,100.733932575303,12853262.0,99.2660826537252,25896584.0,63.20560226961152,0.0,96.6,0.0,37.8,106.174,6.106,12148864.0,93.826,17.5,15749.72998,2.8
Guatemala,2005,60.876,0.321965206577892,0.4321466,32.0,-1.36840784549713,707.124065111402,11.332,0.0,3.76227856,216.353575007356,134.13536072,7.948,174897307102.845,183.48281848808335,15.021446626376587,145.402,131.474,138.336,308.608,559.652,68.8,14924.0,200.0,126.985492326887,98.454440803565,-1.67123639583587,100422.0,75954.0,241.662784621128,13043324.0,100.733932575303,12853262.0,99.2660826537252,25896584.0,63.20560226961152,0.0,96.6,0.0,37.8,106.174,6.106,12148864.0,93.826,17.5,15749.72998,23.9
Guatemala,2005,60.876,0.321965206577892,0.4321466,32.0,-1.36840784549713,707.124065111402,11.332,0.0,3.76227856,216.353575007356,134.13536072,7.948,174897307102.845,183.48281848808335,15.021446626376587,145.402,131.474,138.336,308.608,559.652,68.8,14924.0,200.0,126.985492326887,98.454440803565,-1.67123639583587,100422.0,75954.0,241.662784621128,13043324.0,100.733932575303,12853262.0,99.2660826537252,25896584.0,63.20560226961152,0.0,96.6,0.0,37.8,106.174,6.106,12148864.0,93.826,17.5,15749.72998,13.4
Guatemala,2005,60.876,0.321965206577892,0.4321466,32.0,-1.36840784549713,707.124065111402,11.332,0.0,3.76227856,216.353575007356,134.13536072,7.948,174897307102.845,183.48281848808335,15.021446626376587,145.402,131.474,138.336,308.608,559.652,68.8,14924.0,200.0,126.985492326887,98.454440803565,-1.67123639583587,100422.0,75954.0,241.662784621128,13043324.0,100.733932575303,12853262.0,99.2660826537252,25896584.0,63.20560226961152,0.0,96.6,0.0,37.8,106.174,6.106,12148864.0,93.826,8.7,15749.72998,2.8
Guatemala,2005,60.876,0.321965206577892,0.4321466,32.0,-1.36840784549713,707.124065111402,11.332,0.0,3.76227856,216.353575007356,134.13536072,7.948,174897307102.845,183.48281848808335,15.021446626376587,145.402,131.474,138.336,308.608,559.652,68.8,14924.0,200.0,126.985492326887,98.454440803565,-1.67123639583587,100422.0,75954.0,241.662784621128,13043324.0,100.733932575303,12853262.0,99.2660826537252,25896584.0,63.20560226961152,0.0,96.6,0.0,37.8,106.174,6.106,12148864.0,93.826,8.7,15749.72998,23.9
Guatemala,2005,60.876,0.321965206577892,0.4321466,32.0,-1.36840784549713,707.124065111402,11.332,0.0,3.76227856,216.353575007356,134.13536072,7.948,174897307102.845,183.48281848808335,15.021446626376587,145.402,131.474,138.336,308.608,559.652,68.8,14924.0,200.0,126.985492326887,98.454440803565,-1.67123639583587,100422.0,75954.0,241.662784621128,13043324.0,100.733932575303,12853262.0,99.2660826537252,25896584.0,63.20560226961152,0.0,96.6,0.0,37.8,106.174,6.106,12148864.0,93.826,8.7,15749.72998,13.4
Guatemala,2006,59.316,0.296270761088752,0.52320052,32.0,-1.67580544948577,777.938443740108,10.938,0.0,4.13314486,252.633804789974,128.48368836,7.69,184256757724.872,109.2,6.0657000541687,146.846,132.614,139.624,293.402,547.05,66.4,14478.0,351.2255068868035,127.77508530306,99.4253858237026,-1.47047758102417,109402.0,82616.0,246.6093691676,13313976.0,100.761697789345,13112684.0,99.2383022106548,26426660.0,45.6,0.0,98.0,0.0,35.6,105.58,6.164,12476026.0,94.42,13.8,17849.30492,13.758393409511143
Guatemala,2006,59.316,0.296270761088752,0.52320052,32.0,-1.67580544948577,777.938443740108,10.938,0.0,4.13314486,252.633804789974,128.48368836,7.69,184256757724.872,109.2,6.0657000541687,146.846,132.614,139.624,293.402,547.05,66.4,14478.0,351.2255068868035,127.77508530306,99.4253858237026,-1.47047758102417,109402.0,82616.0,246.6093691676,13313976.0,100.761697789345,13112684.0,99.2383022106548,26426660.0,45.6,0.0,98.0,0.0,35.6,105.58,6.164,12476026.0,94.42,18.0,17849.30492,13.758393409511143
Guatemala,2006,59.316,0.296270761088752,0.52320052,32.0,-1.67580544948577,777.938443740108,10.938,0.0,4.13314486,252.633804789974,128.48368836,7.69,184256757724.872,109.2,6.0657000541687,146.846,132.614,139.624,293.402,547.05,66.4,14478.0,351.2255068868035,127.77508530306,99.4253858237026,-1.47047758102417,109402.0,82616.0,246.6093691676,13313976.0,100.761697789345,13112684.0,99.2383022106548,26426660.0,45.6,0.0,98.0,0.0,35.6,105.58,6.164,12476026.0,94.42,9.1,17849.30492,13.758393409511143
Guatemala,2007,87.585,0.438352027080123,0.7591356,48.0,-2.30800187587737,1203.80148270849,16.2569999999999,0.0,5.93650353,384.720281802102,195.15774537,11.148,293901649045.631,182.68187005297784,9.26426982879639,221.046,199.854,210.3,428.276999999999,802.319999999999,96.0,21264.0,350.2708815526705,192.818140140188,150.602025473724,-2.26027482748031,178164.0,133875.0,377.296108622619,20375019.0,151.183453769496,20056032.0,148.816546230504,40431051.0,58.85977975806145,0.0,149.1,0.0,54.6,157.476,9.42,19207983.0,142.524,14.2,18877.80429,13.567729382773678
Guatemala,2007,87.585,0.438352027080123,0.7591356,48.0,-2.30800187587737,1203.80148270849,16.2569999999999,0.0,5.93650353,384.720281802102,195.15774537,11.148,293901649045.631,182.68187005297784,9.26426982879639,221.046,199.854,210.3,428.276999999999,802.319999999999,96.0,21264.0,350.2708815526705,192.818140140188,150.602025473724,-2.26027482748031,178164.0,133875.0,377.296108622619,20375019.0,151.183453769496,20056032.0,148.816546230504,40431051.0,58.85977975806145,0.0,149.1,0.0,54.6,157.476,9.42,19207983.0,142.524,18.5,18877.80429,13.567729382773678
Guatemala,2007,87.585,0.438352027080123,0.7591356,48.0,-2.30800187587737,1203.80148270849,16.2569999999999,0.0,5.93650353,384.720281802102,195.15774537,11.148,293901649045.631,182.68187005297784,9.26426982879639,221.046,199.854,210.3,428.276999999999,802.319999999999,96.0,21264.0,350.2708815526705,192.818140140188,150.602025473724,-2.26027482748031,178164.0,133875.0,377.296108622619,20375019.0,151.183453769496,20056032.0,148.816546230504,40431051.0,58.85977975806145,0.0,149.1,0.0,54.6,157.476,9.42,19207983.0,142.524,9.4,18877.80429,13.567729382773678
